1/beta	E	M	C	X
1.49254	-2228.66	4.51687e+08	2.47757e+17	0.0968497	0.00794339
1.50376	-2227.5	2.15005e+09	6.03778e+18	0.10518	0.00899341
1.51515	-2226.83	8.21127e+08	8.52754e+17	0.110247	0.00941614
1.52672	-2225.33	2.77847e+09	1.01295e+19	0.11382	0.00990944
1.53846	-2223.84	1.76578e+09	4.05483e+18	0.120058	0.0104794
1.55039	-2222.76	1.39083e+09	2.49894e+18	0.122923	0.0108538
1.5625	-2221.13	3.63078e+08	1.56809e+17	0.117927	0.0105894
1.5748	-2220.7	8.11392e+08	8.32187e+17	0.12424	0.0110618
1.5873	-2216.41	5.03568e+08	3.1081e+17	0.141281	0.0129503
1.6	-2218.29	2.70481e+08	8.4107e+16	0.136255	0.0124641
1.6129	-2215.01	2.548e+09	8.50729e+18	0.15014	0.0142368
1.62602	-2211.69	1.36073e+09	2.39049e+18	0.151511	0.014435
1.63934	-2210.26	8.04194e+08	8.17123e+17	0.15872	0.0154041
1.65289	-2208.83	2.20955e+09	6.38084e+18	0.16202	0.0160125
1.66667	-2208.18	1.922e+09	4.81367e+18	0.167992	0.0165123
1.68067	-2205.05	4.33926e+09	2.48506e+19	0.174716	0.0178625
1.69492	-2203.15	1.51484e+09	2.97263e+18	0.178036	0.0180335
1.7094	-2200.24	8.7147e+08	9.63556e+17	0.17982	0.0185266
1.72414	-2196.34	6.70186e+08	5.61849e+17	0.209892	0.0218068
1.73913	-2196.22	3.12692e+08	1.14477e+17	0.195993	0.0214508
1.75439	-2192.63	4.29298e+09	2.43214e+19	0.200089	0.0217094
1.76991	-2190.49	1.35618e+09	2.37462e+18	0.211796	0.0233609
1.78571	-2187.42	4.40208e+08	2.35001e+17	0.220047	0.0248251
1.8018	-2181.81	1.77019e+09	4.0764e+18	0.227469	0.0261066
1.81818	-2180.11	4.31426e+08	2.2532e+17	0.23024	0.0265651
1.83486	-2177.72	3.00417e+09	1.18587e+19	0.236445	0.0275598
1.85185	-2172.62	1.27576e+09	2.09745e+18	0.23443	0.0285371
1.86916	-2168.7	1.32296e+09	2.25892e+18	0.265754	0.0323048
1.88679	-2164.9	2.74461e+09	9.88519e+18	0.268631	0.033894
1.90476	-2160.38	2.95259e+09	1.14547e+19	0.276553	0.0350073
1.92308	-2155.4	6.89585e+09	6.30019e+19	0.280736	0.0362092
1.94175	-2152.83	9.83331e+08	1.23464e+18	0.290708	0.0377232
1.96078	-2147.24	1.03117e+09	1.36027e+18	0.287458	0.0389941
1.9802	-2139.96	2.29287e+09	6.87961e+18	0.318917	0.0439713
2	-2133.1	2.25257e+09	6.63684e+18	0.343707	0.0484535
2.0202	-2128.6	1.81281e+09	4.27923e+18	0.348362	0.0500135
2.04082	-2121.66	5.38805e+09	3.83989e+19	0.357599	0.0528052
2.06186	-2115.47	4.96159e+09	3.25369e+19	0.370727	0.0555177
2.08333	-2111.98	1.85904e+08	3.78507e+16	0.298395	0.0460739
