1/beta	E	M	C	X
1.90476	-1904.47	1.50504e+09	2.93502e+18	0.373473	0.0639307
1.92308	-1897.84	7.43229e+08	6.96115e+17	0.378604	0.0674344
1.94175	-1891.42	2.87027e+09	1.08229e+19	0.395421	0.0726813
1.96078	-1886.19	2.25182e+09	6.63265e+18	0.390549	0.0722028
1.9802	-1876.53	1.75432e+09	4.00407e+18	0.450082	0.0892182
2	-1868.75	1.01276e+09	1.31183e+18	0.472896	0.0958024
2.0202	-1855.1	1.58094e+08	2.67559e+16	0.471017	0.0943666
2.04082	-1854.23	5.89939e+09	4.60685e+19	0.4683	0.097997
2.06186	-1844.56	5.53125e+09	4.04791e+19	0.496408	0.106709
2.08333	-1834.93	8.74526e+08	9.72915e+17	0.4781	0.105683
2.10526	-1824.92	2.1393e+09	5.98364e+18	0.550799	0.127349
2.12766	-1812.76	4.10004e+09	2.21837e+19	0.536248	0.130683
2.15054	-1802.63	4.26527e+09	2.40186e+19	0.564541	0.143025
2.17391	-1794.24	1.21754e+09	1.91161e+18	0.59694	0.156752
2.1978	-1777.78	3.43674e+08	1.40772e+17	0.530141	0.138799
2.22222	-1764.51	6.60846e+08	5.48626e+17	0.597397	0.1684
2.24719	-1750.16	2.0521e+09	5.50558e+18	0.652226	0.195983
2.27273	-1735.64	7.51856e+09	7.49677e+19	0.666133	0.207859
2.29885	-1720.04	3.53861e+09	1.65072e+19	0.692204	0.226519
2.32558	-1700.75	3.49541e+09	1.61105e+19	0.723812	0.258579
2.35294	-1683.17	1.30739e+09	2.21033e+18	0.776784	0.27726
2.38095	-1667.12	1.0993e+09	1.55622e+18	0.787645	0.288127
2.40964	-1643.67	8.64018e+08	9.51636e+17	0.829797	0.334182
2.43902	-1621.71	4.06515e+09	2.18312e+19	0.843384	0.35627
2.46914	-1600.79	1.13797e+10	1.72061e+20	0.842741	0.371492
2.5	-1577.13	6.28823e+09	5.2415e+19	0.88229	0.418927
2.53165	-1548.72	7.5564e+08	7.25469e+17	0.895986	0.440055
2.5641	-1526.42	2.89467e+09	1.10332e+19	0.926641	0.488049
2.5974	-1496.7	9.56238e+09	1.21476e+20	0.944796	0.540519
2.63158	-1473.99	3.9442e+08	1.90587e+17	1.05999	0.632256
2.66667	-1433.06	3.68995e+09	1.79743e+19	0.980356	0.664862
2.7027	-1405.25	7.7883e+09	8.05141e+19	0.942598	0.653133
2.73973	-1373.55	3.40175e+09	1.52655e+19	0.996983	0.737332
2.77778	-1336.33	1.07041e+09	1.48164e+18	0.937716	0.76481
2.8169	-1300.43	2.75806e+09	1.00346e+19	0.999819	0.859073
2.85714	-1264.21	4.38114e+09	2.54074e+19	1.02405	0.973127
2.89855	-1230.56	6.79394e+09	6.1349e+19	0.985187	0.975342
2.94118	-1189.84	8.3046e+09	9.15679e+19	0.978688	1.04352
2.98507	-1155.01	2.82534e+09	1.0505e+19	0.952179	1.09537
3.0303	-1118.16	1.19378e+10	1.89712e+20	0.906655	1.1145
3.07692	-1080.28	9.3319e+09	1.15824e+20	0.872701	1.1541
3.125	-1040.21	3.10581e+09	1.27375e+19	0.826215	1.17154
3.1746	-1001.33	1.64647e+09	3.57636e+18	0.776316	1.15353
3.22581	-969.754	1.27972e+09	2.13898e+18	0.734375	1.17428
3.27869	-934.819	3.28098e+09	1.42534e+19	0.72352	1.2333
3.33333	-898.049	5.50841e+09	4.03716e+19	0.668482	1.25325
3.38983	-866.406	1.93623e+09	4.97034e+18	0.630598	1.1885
3.44828	-833.926	6.60251e+08	5.65655e+17	0.601109	1.25041
3.50877	-801.561	1.68647e+09	3.76987e+18	0.516815	1.16591
3.57143	-772.517	6.23488e+09	5.17241e+19	0.501601	1.16708
3.63636	-747.149	6.70302e+08	5.86183e+17	0.450793	1.07883
3.7037	-718.779	3.46617e+09	1.59385e+19	0.429869	1.10291
3.77358	-691.119	1.89526e+09	4.75333e+18	0.395099	1.06042
