1/beta	E	M	C	X
3.1746	-678.895	4.23968e+07	2.10778e+15	0.340635	2.83837
3.22581	-664.084	2.02657e+07	6.13418e+14	0.32188	2.49556
3.27869	-648.041	2.01682e+06	2.56825e+14	0.309243	2.48158
3.33333	-634.449	6.31726e+06	4.70689e+13	0.275817	2.08761
3.38983	-626.871	5.53369e+06	3.96574e+13	0.260469	2.02281
3.44828	-608.195	-8.58314e+06	9.4886e+13	0.257231	1.8459
3.50877	-595.906	-91146	1.44953e+12	0.261259	1.53598
3.57143	-578.558	2.86089e+06	6.30734e+13	0.234426	1.72385
3.63636	-566.731	1.51747e+06	1.83141e+13	0.233087	1.60925
3.7037	-553.385	1.12834e+07	1.51229e+14	0.216538	1.35785
3.77358	-541.437	-473946	2.75533e+12	0.208892	1.33141
3.84615	-526.867	133938	2.13045e+12	0.184773	1.18933
3.92157	-513.998	-4.58467e+06	1.30607e+14	0.178027	1.14147
4	-500.944	7.29911e+06	6.81686e+13	0.16759	1.03868
4.08163	-489.478	-3.85825e+06	5.65374e+13	0.162993	1.02831
4.16667	-475.329	2.54956e+06	1.3909e+13	0.149282	0.932512
4.25532	-466.452	4.77617e+06	3.07632e+13	0.139939	0.884118
4.34783	-453.698	6.30728e+06	4.31807e+13	0.142632	0.820739
4.44444	-441.053	2.98914e+06	2.71623e+13	0.130459	0.752064
4.54545	-430.501	7.03474e+06	5.36135e+13	0.127066	0.714309
4.65116	-418.54	3.15622e+06	2.01174e+13	0.114379	0.660531
4.7619	-405.092	2.07163e+06	4.95374e+12	0.103356	0.688575
4.87805	-397.015	1.91643e+06	1.12671e+13	0.104822	0.592302
5	-385.985	-6.39477e+06	4.99076e+13	0.0976411	0.552819
5.12821	-375.654	2.20994e+06	1.35495e+13	0.0925848	0.525814
5.26316	-363.434	-3.12123e+06	1.78974e+13	0.0871532	0.488975
5.40541	-354.33	-1.69117e+06	3.56431e+12	0.0788556	0.49996
5.55556	-342.149	-6.43976e+06	5.2132e+13	0.0763526	0.454704
5.71429	-332.714	4.72131e+06	2.95403e+13	0.0726518	0.420445
5.88235	-321.604	2.02409e+06	1.13062e+13	0.0661306	0.40471
6.06061	-310.913	-3.28184e+06	1.78424e+13	0.0631234	0.368947
6.25	-301.097	4.24266e+06	2.36322e+13	0.0576628	0.346692
6.45161	-284.069	782774	6.52171e+11	0.0529597	0.343089
6.66667	-278.193	-348411	4.50794e+11	0.0518718	0.30027
6.89655	-269.87	-761897	6.76859e+11	0.0468909	0.296754
7.14286	-260.158	6.22066e+06	4.38149e+13	0.0431052	0.27169
7.40741	-249.349	776680	8.82041e+11	0.0403773	0.245498
7.69231	-240.255	-498534	6.2433e+11	0.0371806	0.233099
8	-230	-16930.8	1.40323e+12	0.0325297	0.226646
8.33333	-221.931	3.60391e+06	1.49348e+13	0.03112	0.20606
8.69565	-211.956	55031.5	3.7857e+11	0.0274779	0.195714
9.09091	-202.164	-2.39499e+06	1.94781e+13	0.0255943	0.180705
9.52381	-191.502	352709	8.45401e+11	0.0234626	0.169961
10	-182.887	-120660	1.39436e+12	0.0210095	0.152536
